parameter_id,IMPC_OFD_012_001
analysis_id,37sqpst3s35s9m0
gene_accession_id,MGI:88071
mouse_strain,C57BL
parameter_name,Periphery permanence time
gene_symbol,Arnt
pvalue,0.1784856
mouse_life_stage,Early adult
