gene_symbol,Slc30a4
parameter_id,MGP_IMM_131_001
mouse_strain,C57BL
parameter_name,CD103+ CD11b-low cDC - % of CD45+
gene_accession_id,MGI:1345282
pvalue,0.5807332
mouse_life_stage,Late adult
analysis_id,09q98h9q681o403
