mouse_strain,C57BL
parameter_id,JAX_LDT_003_001
gene_symbol,Col6a3
analysis_id,ms8p4o759u392a4
pvalue,0.1010237
parameter_name,Time mobile light side
gene_accession_id,MGI:88461
mouse_life_stage,Early adult
