parameter_id,IMPC_CSD_051_002
analysis_id,l05g368newpol1k
gene_accession_id,MGI:109356
mouse_strain,C57BL
gene_symbol,Snap23
pvalue,0.8999383
parameter_name,Hindlimb nail - number
mouse_life_stage,Late adult
