parameter_id,IMPC_EYE_008_001
gene_accession_id,MGI:1915033
analysis_id,f95j6i5xnes5muh
parameter_name,Corneal opacity
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.9160539
gene_symbol,Ahctf1
