parameter_id,MGP_MLN_071_001
analysis_id,29e5ltt586w0kc0
pvalue,0.8961263
gene_accession_id,MGI:2181659
mouse_strain,C57BL
gene_symbol,Tox
mouse_life_stage,Early adult
parameter_name,Resting Treg cells - % of CD45+
