mouse_life_stage,Early adult
gene_symbol,Slx4ip
parameter_id,IMPC_GEL_057_001
analysis_id,8d787k92400t0zm
mouse_strain,C52BL
pvalue,0.7682301
parameter_name,Heart looping
gene_accession_id,MGI:1921493
