mouse_life_stage,Middle aged adult
parameter_name,Dark side time spent
analysis_id,15t40olf2t3x96h
gene_symbol,Nucks1
parameter_id,JAX_LDT_004_001
pvalue,0.2657257
gene_accession_id,MGI:1934811
mouse_strain,C57BL
