mouse_life_stage,Middle aged adult
gene_symbol,Slc30a4
parameter_id,IMPC_CBC_003_001
analysis_id,3e76410q36tcs45
mouse_strain,C57BL
gene_accession_id,MGI:1345282
pvalue,0.5779931
parameter_name,Chloride
