pvalue,0.924541
gene_symbol,Tnfsf10
analysis_id,fq1s049484lqy44
parameter_id,JAX_LDT_004_001
gene_accession_id,MGI:107414
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Dark side time spent
