mouse_life_stage,Early adult
pvalue,0.8830346
parameter_name,Prepulse inhibition - PP3
parameter_id,ESLIM_011_001_703
gene_accession_id,MGI:95457
analysis_id,26v6342k34i1296
gene_symbol,Mecom
mouse_strain,C57BL
