parameter_id,MGP_PBI_030_001
gene_accession_id,MGI:95457
mouse_strain,C57BL
analysis_id,1q6376t1q9n34nv
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
pvalue,0.7924127
mouse_life_stage,E12.5
gene_symbol,Mecom
