parameter_id,IMPC_XRY_065_001
mouse_strain,C57BL
pvalue,0.2514713
gene_symbol,Kdm5b
gene_accession_id,MGI:1922855
analysis_id,675hq888g0963b7
parameter_name,Lumbar processes
mouse_life_stage,Early adult
