gene_symbol,Frmpd1
analysis_id,8e98z73y1d7692i
mouse_life_stage,Early adult
parameter_name,Respiration Rate
parameter_id,IMPC_ECH_018_001
gene_accession_id,MGI:2446274
pvalue,0.456131
mouse_strain,C57BL
