parameter_id,MGP_MLN_010_001
pvalue,0.724875
gene_symbol,Inpp1
parameter_name,Resting Treg cells - % of Treg
mouse_strain,129SV
analysis_id,9401m3v1191rg41
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
