gene_symbol,Ubxn11
pvalue,0.252635
analysis_id,f3j4n2ex592q2qa
gene_accession_id,MGI:1914836
parameter_name,Creatinine
mouse_strain,C57BL
parameter_id,HMGULA_CBC_005_001
mouse_life_stage,Early adult
