parameter_name,Whole arena resting time
gene_symbol,Ahcy
pvalue,0.5263458
mouse_strain,C57BL
gene_accession_id,MGI:87968
parameter_id,JAX_OFD_007_001
analysis_id,999t929m06d1pee
mouse_life_stage,E12.5
