parameter_id,ESLIM_004_001_701
pvalue,0.2176754
gene_accession_id,MGI:1915087
mouse_strain,C57BL
gene_symbol,Tiprl
mouse_life_stage,E12.5
analysis_id,u6c62v9u9zsjf32
parameter_name,Glucose response AUC
