mouse_strain,C57BL
pvalue,0.2236496
parameter_name,Urea (Blood Urea Nitrogen - BUN)
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_004_001
analysis_id,4eke96yn2504i1g
gene_symbol,Snap23
gene_accession_id,MGI:109356
