parameter_id,IMPC_IMM_004_002
gene_symbol,Slc30a4
mouse_life_stage,Early adult
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_strain,C57BL
pvalue,0.6664405
analysis_id,rpouy4t1123h6zu
gene_accession_id,MGI:1345282
