parameter_id,IMPC_XRY_033_001
gene_symbol,Snap23
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Tibia length
analysis_id,6776t3336l32qo7
pvalue,0.8355395
gene_accession_id,MGI:109356
