parameter_id,IMPC_HEM_037_001
analysis_id,u8va732i0701i88
pvalue,0.8835827
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Usp37
parameter_name,Basophil cell count
gene_accession_id,MGI:2442483
