mouse_strain,C57BL
analysis_id,7088yuz9a7hisf4
pvalue,0.676379
gene_accession_id,MGI:2135738
gene_symbol,Abo
mouse_life_stage,Early adult
parameter_name,Center average speed
parameter_id,JAXLA_OFD_017_001
