parameter_id,IMPC_GEO_011_001
mouse_strain,C57BL
gene_symbol,Slc17a9
pvalue,0.6278984
gene_accession_id,MGI:1919107
parameter_name,Blood Vessel Morphology
analysis_id,67819na1r7zg68d
mouse_life_stage,Early adult
