mouse_life_stage,Middle aged adult
parameter_name,Phosphorus
parameter_id,IMPC_CBC_010_001
pvalue,0.8724454
gene_accession_id,MGI:2140475
mouse_strain,C57BL
gene_symbol,AU040320
analysis_id,23dw90dr04524z0
