mouse_strain,C57BL
parameter_id,MGP_CSD_025_001
parameter_name,Ventral coat/hair presence
gene_accession_id,MGI:1914515
mouse_life_stage,E9.5
pvalue,0.8110155
analysis_id,vnjj248045p5807
gene_symbol,Slc39a10
