parameter_id,IMPC_CBC_024_001
pvalue,0.8317775
parameter_name,UIBC (unsaturated iron binding capacity)
gene_accession_id,MGI:2448481
analysis_id,tf59ktn1gkk4c8j
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Mgst2
