pvalue,0.8036718
analysis_id,uet05y4zj185q70
mouse_strain,C57BL
gene_symbol,Maco1
parameter_id,JAX_OFD_013_001
mouse_life_stage,Early adult
parameter_name,Periphery average speed
gene_accession_id,MGI:1913396
