parameter_id,HRWLLA_OFD_013_001
gene_accession_id,MGI:1916846
pvalue,0.2843027
gene_symbol,Ap5s1
mouse_life_stage,Early adult
parameter_name,Periphery average speed
analysis_id,62qh36yqo58rqb1
mouse_strain,C57BL
