mouse_life_stage,E9.5
gene_accession_id,MGI:97838
gene_symbol,Eprs1
parameter_id,HMGULA_HWT_008_001
analysis_id,fd8522055030we6
pvalue,0.1719222
parameter_name,Heart weight
mouse_strain,C57BL
