mouse_life_stage,Late adult
analysis_id,62vz1hoga5oa918
mouse_strain,C57BL
gene_accession_id,MGI:1336200
pvalue,0.5631222
parameter_name,Whole arena resting time
parameter_id,IMPC_OFD_007_001
gene_symbol,Hpca
