mouse_life_stage,Early adult
gene_symbol,S100a3
analysis_id,4k6134n230zzj4x
gene_accession_id,MGI:1338849
mouse_strain,C57BL
parameter_id,JAXLA_GRS_011_001
pvalue,0.8880089
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
