mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,3gi4jg813v1zf9m
parameter_id,ESLIM_007_001_005
gene_accession_id,MGI:1917604
parameter_name,Whole arena average speed
gene_symbol,Secisbp2l
pvalue,0.6840941
