gene_accession_id,MGI:2444114
gene_symbol,Zcchc2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_027_001
pvalue,0.682303
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
analysis_id,7li3226m8463f4h
