parameter_id,IMPC_ECG_005_001
mouse_strain,C57BL
gene_symbol,Rab13
gene_accession_id,MGI:1927232
parameter_name,PQ
mouse_life_stage,Early adult
analysis_id,7t504jozjo6367a
pvalue,0.6779469
