parameter_id,IMPC_EYE_004_001
gene_symbol,Orc2
mouse_life_stage,E9.5
pvalue,0.2419268
gene_accession_id,MGI:1328306
parameter_name,Eyelid morphology
analysis_id,9g9186689y40at0
mouse_strain,C57BL
