parameter_id,MGP_MLN_005_001
gene_symbol,Duoxa2
pvalue,0.4928038
mouse_life_stage,Early adult
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:1914061
analysis_id,gk297n86rjog178
mouse_strain,C57BL
