pvalue,0.08852261
parameter_name,Blood Vessel Morphology
gene_symbol,Sprr1b
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,uc3674664j5r692
parameter_id,IMPC_GEO_011_001
gene_accession_id,MGI:106659
