parameter_id,IMPC_IMM_034_001
mouse_life_stage,Early adult
analysis_id,30rp86r3mv5g4k6
mouse_strain,C57BL
gene_symbol,Alkbh3
parameter_name,CD8 CD44-CD62L+ T cells
gene_accession_id,MGI:1916363
pvalue,0.3155957
