parameter_id,JAX_OFD_013_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.06936604
gene_accession_id,MGI:1915325
analysis_id,13eiols8i679z8o
gene_symbol,Lurap1
parameter_name,Periphery average speed
