mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109356
analysis_id,206w41q9bv216x1
parameter_name,KLRG1+ mature NK cell number
parameter_id,MGP_PBI_031_001
gene_symbol,Snap23
mouse_strain,C57BL
pvalue,0.9617158
