parameter_id,IMPC_XRY_024_001
parameter_name,Femur
mouse_strain,C57BL
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
gene_symbol,Mms22l
pvalue,0.2590268
analysis_id,h43s2g58ey9tpa0
