mouse_life_stage,Middle aged adult
pvalue,0.825144
analysis_id,em3l43fj1405j3i
parameter_id,IMPC_ABR_008_001
parameter_name,18kHz-evoked ABR Threshold
gene_accession_id,MGI:2446274
mouse_strain,C57BL
gene_symbol,Frmpd1
