mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
mouse_strain,C57BL
pvalue,0.3180814
parameter_id,IMPC_ACS_033_001
gene_symbol,Lpgat1
parameter_name,% Pre-pulse inhibition - PPI1
analysis_id,5t31syrqc81am34
