mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,7kvh6ni039yw896
parameter_id,IMPC_CAL_008_001
pvalue,0.143169
gene_symbol,Trdmt1
parameter_name,Total food intake
gene_accession_id,MGI:1274787
