parameter_id,MGP_PBI_016_001
pvalue,0.846354
parameter_name,Monocyte percentage
mouse_strain,C57BL
analysis_id,n99114m3h39hl3z
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
gene_symbol,Cdin1
