parameter_id,MGP_PBI_010_001
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
analysis_id,7ld229nro515u76
pvalue,0.5588845
mouse_strain,C57BL
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_life_stage,Late adult
