parameter_id,MGP_IMM_015_001
parameter_name,Resting CD8+ T cells - % of CD8+
analysis_id,zo9060480gz39tk
mouse_life_stage,Early adult
pvalue,0.8056576
mouse_strain,C57BL
gene_symbol,Rgs20
gene_accession_id,MGI:1929866
