gene_symbol,Lpgat1
mouse_life_stage,E18.5
gene_accession_id,MGI:2446186
parameter_id,IMPC_HEM_027_001
analysis_id,ho3s5c4b0yn0e0n
pvalue,0.8986412
parameter_name,Red blood cell distribution width
mouse_strain,C57BL
