parameter_id,MGP_IMM_027_001
gene_accession_id,MGI:2441730
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
mouse_life_stage,Late adult
analysis_id,0967x1p8r501ks2
gene_symbol,Tbl1xr1
pvalue,0.4527162
mouse_strain,C57BL
