parameter_id,HRWLLA_OFD_011_001
pvalue,0.4384653
analysis_id,4827a02j0c9dz52
gene_symbol,Bach2
mouse_strain,C57BL
gene_accession_id,MGI:894679
mouse_life_stage,Early adult
parameter_name,Periphery resting time
