mouse_strain,C57BL
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,fu693789i7u3vy4
parameter_id,IMPC_CSD_016_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2442483
gene_symbol,Usp37
pvalue,0.1845173
