parameter_id,MGP_PBI_016_001
parameter_name,Monocyte percentage
mouse_strain,C57BL
gene_symbol,Kif24
gene_accession_id,MGI:1918345
analysis_id,w903pvi6k9z1l56
mouse_life_stage,Early adult
pvalue,0.7987952
