mouse_life_stage,Early adult
analysis_id,g7u1kf10n1b083v
mouse_strain,C57BL
gene_symbol,Cdin1
parameter_id,MGP_PBI_009_001
pvalue,0.7613857
gene_accession_id,MGI:3026886
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
