parameter_id,JAX_OFD_007_001
pvalue,0.4858568
gene_symbol,Usp37
parameter_name,Whole arena resting time
analysis_id,q99vr2cf5731m24
gene_accession_id,MGI:2442483
mouse_life_stage,Early adult
mouse_strain,C57BL
