parameter_id,MGP_PBI_019_001
pvalue,0.271492
gene_accession_id,MGI:1931322
mouse_strain,C57BL
parameter_name,Neutrophil percentage
mouse_life_stage,Early adult
analysis_id,7qa3t456y352qit
gene_symbol,Car13
