gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_name,Hindlimb digit - size
mouse_strain,C57BL
parameter_id,IMPC_CSD_047_001
pvalue,0.1779063
mouse_life_stage,Late adult
analysis_id,lps532qh7bf1l1w
