parameter_id,IMPC_HEM_030_001
pvalue,0.781883
gene_symbol,Sfpq
gene_accession_id,MGI:1918764
parameter_name,Neutrophil cell count
mouse_life_stage,Early adult
analysis_id,qt65cy39f7p2lz3
mouse_strain,C57BL
