mouse_life_stage,E18.5
pvalue,0.3037926
gene_accession_id,MGI:88446
analysis_id,436bpffs0p44w5e
mouse_strain,C57BL
parameter_id,IMPC_HEM_031_001
gene_symbol,Col11a1
parameter_name,Lymphocyte differential count
