mouse_life_stage,Late adult
mouse_strain,C57BL
gene_symbol,AU040320
parameter_id,MGP_IMM_006_001
pvalue,0.7911344
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,r911pe9qd55491c
gene_accession_id,MGI:2140475
