parameter_id,IMPC_XRY_027_001
mouse_strain,C57BL
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
pvalue,0.7212111
analysis_id,w0713mv8nz01p23
parameter_name,Joints
mouse_life_stage,E9.5
