gene_symbol,Jun
parameter_name,Placenta Morphology
mouse_strain,C57BL
gene_accession_id,MGI:96646
parameter_id,IMPC_GPO_002_001
analysis_id,9341m03667jw4x7
mouse_life_stage,E9.5
pvalue,0.1139773
