parameter_id,MGP_IMM_074_001
pvalue,0.09005564
parameter_name,Resting CD4+ T helper cells - % of CD45+
gene_symbol,F2
gene_accession_id,MGI:88380
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,sk2wb7z0h119pfh
