mouse_life_stage,E12.5
gene_accession_id,MGI:1914071
mouse_strain,C57BL
parameter_name,KLRG1+ gd T cells - % of CD45+
parameter_id,MGP_IMM_089_001
gene_symbol,Bcs1l
analysis_id,9a78r7s7d4nfh52
pvalue,0.7640562
